player_id,player_name,team_id,general_position,mins_played,poss_pct,seq_present,clear,tack,block,drib_past,interc,pressure,team_name,league,clear_90,tack_90,block_90,drib_past_90,interc_90,pressure_90,sequences_p90
5476,Benjamin Pavard,143,Center Back,285.3958833333,0.4498812351543943,589,13.0,5.0,4.0,2.0,11.0,28.0,Lille,ligue_1,4.099568593404039,1.576757151309246,1.2614057210473968,0.6307028605236984,3.468865732880341,8.829840047331777,185.74199242422915
5476,Benjamin Pavard,143,Center Midfielder,20.9443833333,0.556390977443609,47,0.0,1.0,0.0,0.0,0.0,8.0,Lille,ligue_1,0.0,4.297094766065839,0.0,0.0,0.0,34.37675812852671,201.9634540050944
5476,Benjamin Pavard,143,Defensive Midfielder,32.9820833334,0.776595744680851,65,0.0,1.0,0.0,0.0,0.0,2.0,Lille,ligue_1,0.0,2.7287542478815947,0.0,0.0,0.0,5.457508495763189,177.36902611230366
5476,Benjamin Pavard,143,Full Back,166.14600000000002,0.4066945606694561,334,1.0,5.0,5.0,3.0,14.0,32.0,Lille,ligue_1,0.5416922465783106,2.708461232891553,2.708461232891553,1.625076739734932,7.583691452096349,17.33415189050594,180.92521035715575
5477,Ousmane Dembélé,134,Attacking Midfielder,284.2385166666,0.5664435946462715,579,0.0,5.0,4.0,1.0,3.0,47.0,Rennes,ligue_1,0.0,1.5831774147900983,1.2665419318320785,0.31663548295801963,0.949906448874059,14.881867699026923,183.33194463269336
5477,Ousmane Dembélé,134,Center Forward,279.6413833334,0.5611831442463533,608,1.0,3.0,4.0,1.0,1.0,53.0,Rennes,ligue_1,0.32184077666608557,0.9655223299982567,1.2873631066643423,0.32184077666608557,0.32184077666608557,17.057561163302534,195.67919221298004
5477,Ousmane Dembélé,134,Wide Midfielder,263.8851833333,0.524074074074074,532,0.0,7.0,4.0,4.0,2.0,50.0,Rennes,ligue_1,0.0,2.387401945202353,1.3642296829727731,1.3642296829727731,0.6821148414863866,17.052871037159665,181.44254783537883
5477,Ousmane Dembélé,134,Winger,610.1170166667,0.5136094674556213,1209,0.0,9.0,13.0,5.0,5.0,96.0,Rennes,ligue_1,0.0,1.327614175433651,1.9176649200708293,0.7375634307964728,0.7375634307964728,14.161217871292278,178.34283756658712
7153,Jordan Veretout,59,Attacking Midfielder,189.7133333333,0.508524833209785,402,3.0,5.0,4.0,0.0,1.0,35.0,Aston Villa,epl,1.4231999156624773,2.3719998594374623,1.8975998875499696,0.0,0.4743999718874924,16.603999016062236,190.70878869877194
7153,Jordan Veretout,59,Center Forward,14.8042666667,0.7023809523809523,25,1.0,0.0,0.0,0.0,0.0,2.0,Aston Villa,epl,6.079328481865409,0.0,0.0,0.0,0.0,12.158656963730818,151.98321204663523
7153,Jordan Veretout,59,Center Midfielder,839.3326166666,0.4715653995809638,1622,14.0,11.0,18.0,15.0,9.0,174.0,Aston Villa,epl,1.5011927035602115,1.179508552797309,1.930104904577415,1.6084207538145123,0.9650524522887075,18.657680744248346,173.92389751247595
7153,Jordan Veretout,59,Defensive Midfielder,110.63155,0.4781216648879402,202,0.0,1.0,0.0,0.0,0.0,23.0,Aston Villa,epl,0.0,0.8135111548197598,0.0,0.0,0.0,18.710756560854474,164.32925327359146
7153,Jordan Veretout,59,Wide Midfielder,189.61943333329998,0.44573643410852715,362,2.0,2.0,4.0,2.0,4.0,28.0,Aston Villa,epl,0.9492697917919014,0.9492697917919014,1.8985395835838028,0.9492697917919014,1.8985395835838028,13.28977708508662,171.81783231433414
5577,Francisco Guillermo Ochoa Magaña,223,Goalkeeper,1002.9871166667999,0.488146402329128,2124,2.0,0.0,1.0,0.0,0.0,2.0,Málaga,la_liga,0.1794639203324856,0.0,0.0897319601662428,0.0,0.0,0.1794639203324856,190.5906833930997
3034,Kamil Glik,241,Center Back,3161.7905333335,0.4664736904714699,6364,199.0,48.0,62.0,19.0,43.0,342.0,Torino,serie_a,5.664511867937485,1.3663144204070314,1.7648227930257487,0.5408327914111166,1.2239900016146323,9.734990245400098,181.15052023896558
3637,Grzegorz Krychowiak,213,Center Back,285.51395,0.6335403726708074,597,7.0,7.0,3.0,2.0,15.0,36.0,Sevilla,la_liga,2.2065471757159325,2.2065471757159325,0.9456630753068282,0.6304420502045521,4.728315376534141,11.347956903681938,188.1869519860588
3637,Grzegorz Krychowiak,213,Defensive Midfielder,2024.2236833334,0.48515662321708863,4207,72.0,63.0,43.0,19.0,94.0,321.0,Sevilla,la_liga,3.201227242499717,2.8010738371872526,1.9118440476039977,0.844768300104092,4.179380011041297,14.272138122811239,187.04948623883763
5660,Piotr Zieliński,290,Attacking Midfielder,97.0571,0.5597667638483965,191,1.0,4.0,2.0,2.0,0.0,13.0,Empoli,serie_a,0.9272891936808332,3.7091567747233327,1.8545783873616664,1.8545783873616664,0.0,12.054759517850831,177.11223599303912
5660,Piotr Zieliński,290,Center Midfielder,1902.8749666668,0.5188643048983246,4009,36.0,52.0,47.0,13.0,26.0,381.0,Empoli,serie_a,1.702686753862444,2.4594364222457523,2.2229521508759684,0.6148591055614381,1.2297182111228762,18.02010147837753,189.6130887842927
5660,Piotr Zieliński,290,Defensive Midfielder,382.13818333330005,0.5560425798371947,820,5.0,13.0,6.0,3.0,5.0,87.0,Empoli,serie_a,1.1775844959400745,3.061719689444194,1.4131013951280895,0.7065506975640448,1.1775844959400745,20.489970229357297,193.12385733417224
5660,Piotr Zieliński,290,Wing Back,95.1304166667,0.5420918367346939,229,1.0,4.0,2.0,2.0,3.0,17.0,Empoli,serie_a,0.9460696499976976,3.7842785999907904,1.8921392999953952,1.8921392999953952,2.8382089499930925,16.08318404996086,216.64994984947273
5667,Kamil Grosicki,134,Attacking Midfielder,28.0504166667,0.6666666666666666,44,0.0,0.0,0.0,0.0,0.0,2.0,Rennes,ligue_1,0.0,0.0,0.0,0.0,0.0,6.417016978349796,141.17437352369552
5667,Kamil Grosicki,134,Center Forward,30.388083333300003,0.538135593220339,60,0.0,1.0,1.0,0.0,0.0,10.0,Rennes,ligue_1,0.0,2.9616872842182778,2.9616872842182778,0.0,0.0,29.61687284218278,177.70123705309666
5667,Kamil Grosicki,134,Wide Midfielder,223.1893,0.4837822979659153,425,3.0,3.0,4.0,0.0,1.0,31.0,Rennes,ligue_1,1.2097354129431832,1.2097354129431832,1.612980550590911,0.0,0.40324513764772774,12.50059926707956,171.37918350028428
5667,Kamil Grosicki,134,Winger,745.3676166666,0.5759926131117267,1502,3.0,9.0,8.0,5.0,2.0,95.0,Rennes,ligue_1,0.362237363098067,1.086712089294201,0.9659663015948453,0.6037289384967783,0.24149157539871133,11.470849831438787,181.3601731244322
5669,Wojciech Szczęsny,229,Goalkeeper,3237.0662666666,0.5789899286922002,6660,12.0,1.0,0.0,0.0,1.0,0.0,AS Roma,serie_a,0.3336354312919706,0.027802952607664213,0.0,0.0,0.027802952607664213,0.0,185.16766436704367
11508,Łukasz Skorupski,290,Goalkeeper,2951.4190333334,0.5338519158743877,6354,12.0,0.0,1.0,0.0,0.0,3.0,Empoli,serie_a,0.3659256743290103,0.0,0.030493806194084188,0.0,0.0,0.09148141858225257,193.75764455721094
3205,Kyle Walker,38,Full Back,2975.6373666668,0.578770197486535,6127,109.0,83.0,47.0,42.0,91.0,455.0,Tottenham Hotspur,epl,3.29677268806071,2.5103865422847607,1.4215441865949852,1.2703160816380716,2.752351510215822,13.76175755107911,185.31491981420157
3244,John Stones,29,Center Back,2529.5040166666,0.5367247785081452,4837,96.0,40.0,60.0,11.0,51.0,238.0,Everton,epl,3.4156893774716592,1.423203907279858,2.134805860919787,0.39138107450196097,1.814584981781819,8.468063248315156,172.10093248781683
3244,John Stones,29,Full Back,340.3202333334,0.46228552929750727,576,15.0,6.0,10.0,3.0,3.0,46.0,Everton,epl,3.966852005174349,1.5867408020697396,2.644568003449566,0.7933704010348698,0.7933704010348698,12.165012815868003,152.327116998695
3318,Marcus Rashford,39,Center Forward,385.56995,0.554542265871624,752,4.0,6.0,7.0,2.0,3.0,56.0,Manchester United,epl,0.9336827208655654,1.4005240812983482,1.6339447615147396,0.4668413604327827,0.7002620406491741,13.071558092117916,175.5323515227263
3382,Luke Shaw,39,Full Back,475.45875,0.609818520241973,932,18.0,12.0,10.0,5.0,1.0,68.0,Manchester United,epl,3.4072356434706483,2.271490428980432,1.8929086908170267,0.9464543454085134,0.18929086908170267,12.871779097555782,176.4190899841469
3616,Callum Wilson,28,Center Forward,577.7021333334,0.5394797956339991,1134,0.0,5.0,10.0,1.0,2.0,97.0,AFC Bournemouth,epl,0.0,0.77894813613281,1.55789627226562,0.155789627226562,0.311579254453124,15.111593840976514,176.66543727492132
9638,Jack Grealish,59,Attacking Midfielder,375.97769999999997,0.5312621359223301,823,2.0,2.0,5.0,2.0,0.0,44.0,Aston Villa,epl,0.47875179831144243,0.47875179831144243,1.196879495778606,0.47875179831144243,0.0,10.532539562851733,197.00636500515856
9638,Jack Grealish,59,Center Forward,21.14245,0.30357142857142855,38,0.0,0.0,0.0,1.0,0.0,4.0,Aston Villa,epl,0.0,0.0,0.0,4.256838729664727,0.0,17.027354918658908,161.75987172725962
9638,Jack Grealish,59,Center Midfielder,27.8593,0.41711229946524064,51,0.0,0.0,1.0,1.0,1.0,4.0,Aston Villa,epl,0.0,0.0,3.230519072625658,3.230519072625658,3.230519072625658,12.922076290502632,164.75647270390854
9638,Jack Grealish,59,Wide Midfielder,107.70511666670001,0.5944363103953147,215,0.0,0.0,1.0,0.0,0.0,7.0,Aston Villa,epl,0.0,0.0,0.8356148972802326,0.0,0.0,5.849304280961629,179.65720291525002
9638,Jack Grealish,59,Winger,27.7642166667,0.4268774703557312,52,0.0,0.0,0.0,0.0,0.0,5.0,Aston Villa,epl,0.0,0.0,0.0,0.0,0.0,16.207912702962137,168.56229211080623
5469,Marcelo Brozović,238,Attacking Midfielder,258.78845,0.4499113475177305,545,2.0,9.0,11.0,3.0,4.0,100.0,Inter Milan,serie_a,0.6955488160310092,3.129969672139541,3.8255184881705504,1.0433232240465138,1.3910976320620183,34.777440801550455,189.53705236845
5469,Marcelo Brozović,238,Center Midfielder,546.0211666666,0.4759036144578313,1088,4.0,22.0,12.0,7.0,4.0,165.0,Inter Milan,serie_a,0.6593150998115346,3.6262330489634405,1.9779452994346038,1.1538014246701855,0.6593150998115346,27.196747867225803,179.3337071487374
5469,Marcelo Brozović,238,Defensive Midfielder,953.0554833334,0.5922773254379472,1944,11.0,28.0,20.0,13.0,16.0,278.0,Inter Milan,serie_a,1.0387642874026422,2.644127277024907,1.8886623407320766,1.2276305214758498,1.5109298725856612,26.252406536175865,183.57797951915785
5469,Marcelo Brozović,238,Wide Midfielder,431.98296666659996,0.5253955037468776,878,6.0,14.0,11.0,8.0,5.0,104.0,Inter Milan,serie_a,1.2500492882090104,2.916781672487691,2.2917570283831856,1.6667323842786805,1.0417077401741754,21.667520995622848,182.92387917458518
11603,Mario Pašalić,129,Attacking Midfielder,135.9549,0.4692028985507246,295,1.0,2.0,4.0,3.0,3.0,37.0,AS Monaco,ligue_1,0.6619842315356048,1.3239684630712096,2.6479369261424193,1.9859526946068145,1.9859526946068145,24.493416566817377,195.28534830300342
11603,Mario Pašalić,129,Center Midfielder,416.26345,0.4837451235370611,871,4.0,6.0,9.0,13.0,4.0,143.0,AS Monaco,ligue_1,0.8648369199842071,1.2972553799763107,1.945883069964466,2.810719989948673,0.8648369199842071,30.917919889435407,188.3182393265611
11603,Mario Pašalić,129,Defensive Midfielder,115.3221666667,0.3339805825242718,231,3.0,4.0,4.0,1.0,3.0,45.0,AS Monaco,ligue_1,2.341267145806793,3.1216895277423906,3.1216895277423906,0.7804223819355977,2.341267145806793,35.11900718710189,180.27757022712305
22041,Marko Livaja,290,Center Forward,470.8818499999,0.4886722866174921,960,1.0,5.0,7.0,2.0,0.0,102.0,Empoli,serie_a,0.19113074755380594,0.9556537377690296,1.3379152328766415,0.38226149510761187,0.0,19.495336250488204,183.48551765165368
22041,Marko Livaja,290,Winger,17.08465,0.6504065040650406,40,0.0,0.0,0.0,0.0,0.0,2.0,Empoli,serie_a,0.0,0.0,0.0,0.0,0.0,10.535773340396204,210.7154668079241
3233,Raheem Sterling,36,Attacking Midfielder,36.7047833333,0.8095238095238095,57,0.0,0.0,0.0,0.0,1.0,4.0,Manchester City,epl,0.0,0.0,0.0,0.0,2.4519964927390956,9.807985970956382,139.76380008612844
3233,Raheem Sterling,36,Center Forward,288.10465,0.5665116279069767,609,1.0,3.0,1.0,4.0,2.0,32.0,Manchester City,epl,0.3123864887290087,0.9371594661870262,0.3123864887290087,1.2495459549160348,0.6247729774580174,9.996367639328279,190.2433716359663
3233,Raheem Sterling,36,Wide Midfielder,320.6348833334,0.6433460076045627,605,1.0,7.0,3.0,3.0,6.0,63.0,Manchester City,epl,0.2806931019617629,1.9648517137323402,0.8420793058852887,0.8420793058852887,1.6841586117705774,17.683665423591062,169.81932668686656
3233,Raheem Sterling,36,Winger,385.0584,0.5896004700352526,679,2.0,9.0,12.0,4.0,8.0,52.0,Manchester City,epl,0.46746155907779186,2.1035770158500635,2.8047693544667514,0.9349231181555837,1.8698462363111674,12.154000536022588,158.70319930691034
3957,César Azpilicueta Tanco,33,Attacking Midfielder,4.6602166667,0.3333333333333333,9,1.0,0.0,1.0,0.0,0.0,0.0,Chelsea,epl,19.31240679067631,0.0,19.31240679067631,0.0,0.0,0.0,173.81166111608678
3957,César Azpilicueta Tanco,33,Center Back,291.3725166666,0.6310634328358209,593,10.0,15.0,12.0,3.0,3.0,47.0,Chelsea,epl,3.0888294143054535,4.63324412145818,3.706595297166544,0.926648824291636,0.926648824291636,14.51749824723563,183.1675842683134
3957,César Azpilicueta Tanco,33,Full Back,2915.2190666669,0.5656929770043505,5715,107.0,110.0,84.0,36.0,85.0,542.0,Chelsea,epl,3.303353806275152,3.395971202712773,2.5932871002533906,1.111408757251453,2.6241595657325973,16.73287628973021,176.43614021366818
4353,Aymeric Laporte,215,Attacking Midfielder,92.98735,0.29892141756548535,213,2.0,1.0,2.0,0.0,2.0,7.0,Athletic Club,la_liga,1.9357471742124062,0.9678735871062031,1.9357471742124062,0.0,1.9357471742124062,6.775115109743422,206.15707405362124
4353,Aymeric Laporte,215,Center Back,2091.1933333333,0.48599925659769544,4380,98.0,39.0,39.0,18.0,85.0,208.0,Athletic Club,la_liga,4.217687508567743,1.6784674778994082,1.6784674778994082,0.7746772974920345,3.658198349267941,8.951826548796843,188.50480905639506
4353,Aymeric Laporte,215,Center Midfielder,92.17365,0.55,203,0.0,6.0,2.0,0.0,5.0,11.0,Athletic Club,la_liga,0.0,5.858507284891073,1.9528357616303578,0.0,4.882089404075894,10.740596688966967,198.2128298054813
6720,Pablo Sarabia García,216,Attacking Midfielder,467.8234833333,0.45617977528089887,1065,2.0,6.0,18.0,9.0,8.0,125.0,Getafe,la_liga,0.38476050564515873,1.1542815169354763,3.4628445508064285,1.7314222754032143,1.539042022580635,24.04753160282242,204.88496925604704
6720,Pablo Sarabia García,216,Center Forward,92.1288666667,0.36244979919678716,194,0.0,2.0,0.0,3.0,2.0,21.0,Getafe,la_liga,0.0,1.9537850243094441,0.0,2.930677536464166,1.9537850243094441,20.514742755249163,189.51714735801608
6720,Pablo Sarabia García,216,Center Midfielder,93.0078666667,0.38639455782312926,193,0.0,2.0,2.0,4.0,3.0,29.0,Getafe,la_liga,0.0,1.9353201664655122,1.9353201664655122,3.8706403329310244,2.902980249698268,28.062142413749925,186.7583960639219
6720,Pablo Sarabia García,216,Defensive Midfielder,96.17555,0.5045454545454545,218,0.0,1.0,1.0,4.0,1.0,27.0,Getafe,la_liga,0.0,0.9357887737579873,0.9357887737579873,3.743155095031949,0.9357887737579873,25.266296891465657,204.0019526792412
6720,Pablo Sarabia García,216,Wide Midfielder,565.75515,0.4419197774171111,1151,4.0,13.0,11.0,16.0,15.0,156.0,Getafe,la_liga,0.6363176720530075,2.0680324341722742,1.7498735981457705,2.54527068821203,2.386191270198778,24.816389210067292,183.1004101332529
6720,Pablo Sarabia García,216,Winger,595.9966166666,0.46784646061814555,1273,5.0,11.0,23.0,22.0,9.0,140.0,Getafe,la_liga,0.7550378431958946,1.6610832550309682,3.473174078701115,3.3221665100619364,1.3590681177526103,21.141059609485048,192.23263487767477
6765,Rodrigo Hernández Cascante,222,Defensive Midfielder,44.785666666699996,0.45675675675675675,87,2.0,3.0,4.0,0.0,2.0,10.0,Villarreal,la_liga,4.019143029388853,6.02871454408328,8.038286058777706,0.0,4.019143029388853,20.095715146944265,174.8327217784151
6840,Marcos Llorente Moreno,220,Center Midfielder,32.6904833333,0.5377358490566038,59,0.0,0.0,0.0,1.0,1.0,5.0,Real Madrid,la_liga,0.0,0.0,0.0,2.753094809960241,2.753094809960241,13.765474049801206,162.4325937876542
3300,Maya Yoshida,25,Attacking Midfielder,5.0147,0.1935483870967742,11,0.0,0.0,2.0,0.0,0.0,0.0,Southampton,epl,0.0,0.0,35.89447025744311,0.0,0.0,0.0,197.41958641593712
3300,Maya Yoshida,25,Center Back,623.1947166666,0.4684119428818693,1153,43.0,8.0,16.0,3.0,17.0,50.0,Southampton,epl,6.209937113556104,1.1553371374057868,2.3106742748115736,0.43325142652717,2.455091416987297,7.220857108786167,166.51296492860902
3300,Maya Yoshida,25,Full Back,390.0953333333,0.5408953214405924,750,11.0,8.0,8.0,2.0,2.0,37.0,Southampton,epl,2.5378411772850855,1.8457026743891531,1.8457026743891531,0.4614256685972883,0.4614256685972883,8.536374869049833,173.0346257239831
5690,Yuto Nagatomo,238,Attacking Midfielder,96.0183166667,0.35823754789272033,194,4.0,1.0,3.0,0.0,2.0,15.0,Inter Milan,serie_a,3.7492846416964025,0.9373211604241006,2.8119634812723016,0.0,1.8746423208482013,14.059817406361509,181.8403051222755
5690,Yuto Nagatomo,238,Center Midfielder,96.8672166667,0.6025917926565875,160,0.0,2.0,1.0,1.0,0.0,14.0,Inter Milan,serie_a,0.0,1.8582138126188001,0.9291069063094001,0.9291069063094001,0.0,13.007496688331601,148.65710500950402
5690,Yuto Nagatomo,238,Full Back,1062.7430333333,0.4997114829774957,2211,29.0,26.0,28.0,12.0,22.0,225.0,Inter Milan,serie_a,2.455908830391218,2.201849296212816,2.3712223189984174,1.0162381367136075,1.8631032506416136,19.05446506338014,187.24187668948218
5690,Yuto Nagatomo,238,Wing Back,426.2271666667,0.5532763532763533,849,8.0,19.0,9.0,1.0,4.0,94.0,Inter Milan,serie_a,1.689240049222446,4.011945116903309,1.9003950553752518,0.21115500615280575,0.844620024611223,19.84857057836374,179.2706002237321
3658,DeAndre Yedlin,41,Full Back,1688.7784166666,0.3938124108416548,3265,67.0,35.0,65.0,17.0,36.0,317.0,Sunderland,epl,3.5706282958674547,1.8652535873934464,3.464042376587829,0.9059803138768168,1.9185465470332592,16.89386820582064,174.00151322398864
3658,DeAndre Yedlin,41,Wing Back,97.10995,0.24970414201183433,198,5.0,5.0,2.0,3.0,2.0,25.0,Sunderland,epl,4.633922682485163,4.633922682485163,1.853569072994065,2.7803536094910974,1.853569072994065,23.169613412425814,183.50333822641244
3167,Antonio Rüdiger,229,Center Back,2410.2197666667,0.561601186063751,4986,105.0,37.0,53.0,15.0,23.0,284.0,AS Roma,serie_a,3.920804289589417,1.3816167496648422,1.979072641411801,0.5601148985127739,0.8588428443862532,10.604842078508518,186.18219226564602
3167,Antonio Rüdiger,229,Full Back,381.1462833333,0.6189861155957378,747,13.0,11.0,10.0,2.0,7.0,50.0,AS Roma,serie_a,3.0696875482237695,2.5974279254201127,2.3612981140182843,0.47225962280365685,1.652908679812799,11.806490570091421,176.38896911716583
7472,Nicolas Alexis Julio N'Koulou Ndoubena,147,Attacking Midfielder,95.3064666667,0.4875,211,0.0,1.0,2.0,0.0,1.0,5.0,Marseille,ligue_1,0.0,0.9443220711847659,1.8886441423695317,0.0,0.9443220711847659,4.721610355923829,199.25195701998558
7472,Nicolas Alexis Julio N'Koulou Ndoubena,147,Center Back,3029.7627833334,0.574800886772313,6330,182.0,63.0,54.0,12.0,64.0,273.0,Marseille,ligue_1,5.406363854657435,1.8714336419968045,1.6040859788544037,0.3564635508565342,1.9011389379015156,8.109545781986153,188.03452307682178
16014,Jean Pierre Nsamé,145,Center Forward,42.06645,0.4046920821114369,78,0.0,0.0,0.0,0.0,0.0,11.0,Angers,ligue_1,0.0,0.0,0.0,0.0,0.0,23.534194114311997,166.87883099239417
16014,Jean Pierre Nsamé,145,Center Midfielder,15.5152833333,0.6764705882352942,32,0.0,0.0,0.0,1.0,0.0,2.0,Angers,ligue_1,0.0,0.0,0.0,5.800731966449857,0.0,11.601463932899714,185.62342292639542
16014,Jean Pierre Nsamé,145,Winger,22.210783333400002,0.5222929936305732,56,2.0,0.0,0.0,0.0,0.0,6.0,Angers,ligue_1,8.104171622318276,0.0,0.0,0.0,0.0,24.312514866954825,226.9168054249117
5582,Celso Borges Mora,219,Center Midfielder,94.0694,0.32476319350473615,225,1.0,1.0,0.0,1.0,5.0,15.0,RC Deportivo La Coruña,la_liga,0.9567404490727058,0.9567404490727058,0.0,0.9567404490727058,4.783702245363529,14.351106736090589,215.26660104135883
5582,Celso Borges Mora,219,Defensive Midfielder,1599.5333166668001,0.47725795971410007,3329,25.0,34.0,26.0,17.0,45.0,252.0,RC Deportivo La Coruña,la_liga,1.406660290570677,1.9130579951761209,1.4629267021935042,0.9565289975880604,2.531988523027219,14.179135728952426,187.31088429239136
5582,Celso Borges Mora,219,Wide Midfielder,96.2304666667,0.48026315789473684,201,0.0,3.0,1.0,1.0,3.0,10.0,RC Deportivo La Coruña,la_liga,0.0,2.805764217429821,0.9352547391432737,0.9352547391432737,2.805764217429821,9.352547391432738,187.98620256779802
5598,Óscar Esau Duarte Gaitán,214,Center Back,521.8896,0.4449629426297008,1062,36.0,10.0,9.0,2.0,19.0,43.0,Espanyol,la_liga,6.208209552365098,1.7245026534347494,1.5520523880912744,0.3449005306869499,3.276555041526024,7.415361409769423,183.1421817947704
5598,Óscar Esau Duarte Gaitán,214,Defensive Midfielder,660.7311833333,0.41553906591008294,1366,42.0,6.0,13.0,8.0,21.0,83.0,Espanyol,la_liga,5.720934769463139,0.8172763956375914,1.770765523881448,1.0897018608501217,2.8604673847315696,11.305656806320012,186.06659274015828
5836,Bryan Oviedo,29,Full Back,782.3534999999,0.4971619365609349,1439,21.0,29.0,21.0,17.0,23.0,119.0,Everton,epl,2.415787748121842,3.3360878426444485,2.415787748121842,1.9556377008605388,2.6458627717524936,13.689463906023772,165.53897950225385
5836,Bryan Oviedo,29,Wide Midfielder,27.4235833333,0.12272727272727273,45,2.0,1.0,1.0,1.0,3.0,5.0,Everton,epl,6.563693657838981,3.2818468289194906,3.2818468289194906,3.2818468289194906,9.845540486758471,16.409234144597452,147.68310730137708
5836,Bryan Oviedo,29,Winger,20.9333,0.5642857142857143,45,0.0,0.0,1.0,1.0,0.0,4.0,Everton,epl,0.0,0.0,4.29936990345526,4.29936990345526,0.0,17.19747961382104,193.47164565548672
3289,Romelu Lukaku Menama,29,Center Forward,2739.5941,0.5183214098761124,5159,3.0,13.0,27.0,7.0,3.0,261.0,Everton,epl,0.09855474575594976,0.427070564942449,0.8869927118035479,0.22996107343054945,0.09855474575594976,8.574262880767629,169.48131111831495
3457,Michy Batshuayi Tunga,147,Center Forward,2668.4369833332,0.5831857983635581,5641,11.0,22.0,36.0,15.0,4.0,407.0,Marseille,ligue_1,0.3710037022359698,0.7420074044719396,1.2141939345904467,0.505914139412686,0.1349104371767163,13.727136982730883,190.25744402846414
3621,Eden Hazard,33,Attacking Midfielder,288.6682,0.5332771693344566,598,0.0,6.0,4.0,3.0,0.0,35.0,Chelsea,epl,0.0,1.870659809428264,1.2471065396188428,0.935329904714132,0.0,10.912182221664873,186.442427673017
3621,Eden Hazard,33,Center Forward,191.7253166667,0.3455019556714472,350,0.0,3.0,2.0,0.0,1.0,33.0,Chelsea,epl,0.0,1.4082647231683787,0.9388431487789192,0.0,0.4694215743894596,15.490911954852166,164.29755103631086
3621,Eden Hazard,33,Center Midfielder,194.77816666669997,0.6004126547455296,396,0.0,1.0,2.0,3.0,0.0,14.0,Chelsea,epl,0.0,0.46206410882799803,0.9241282176559961,1.3861923264839942,0.0,6.468897523591973,182.97738709588722
3621,Eden Hazard,33,Wide Midfielder,206.44921666660002,0.6475662353666051,406,1.0,2.0,6.0,0.0,1.0,18.0,Chelsea,epl,0.43594255988552977,0.8718851197710595,2.6156553593131786,0.0,0.43594255988552977,7.846966077939536,176.9926793135251
3621,Eden Hazard,33,Winger,1136.5887833334,0.5905633337008047,2090,3.0,5.0,15.0,8.0,11.0,101.0,Chelsea,epl,0.23755293379558176,0.3959215563259696,1.1877646689779089,0.6334744901215513,0.8710274239171332,7.997615437784586,165.4952105442553
5630,Dries Mertens,227,Center Forward,92.1404666667,0.6218568665377177,191,0.0,1.0,2.0,1.0,3.0,18.0,Napoli,serie_a,0.0,0.9767695265268982,1.9535390530537964,0.9767695265268982,2.9303085795806947,17.581851477484168,186.56297956663755
5630,Dries Mertens,227,Wide Midfielder,71.86549999990001,0.6070110701107011,144,0.0,1.0,1.0,0.0,1.0,12.0,Napoli,serie_a,0.0,1.2523394396494176,1.2523394396494176,0.0,1.2523394396494176,15.02807327579301,180.33687930951612
5630,Dries Mertens,227,Winger,760.2140999998,0.6845994679278746,1534,1.0,14.0,18.0,9.0,5.0,160.0,Napoli,serie_a,0.11838770156989152,1.6574278219784813,2.130978628258047,1.0654893141290236,0.5919385078494576,18.942032251182642,181.6067342082136
3488,Wayne Hennessey,31,Goalkeeper,2792.3068500001,0.4590070184559397,5518,5.0,0.0,0.0,1.0,0.0,3.0,Crystal Palace,epl,0.16115707340688,0.0,0.0,0.032231414681376004,0.0,0.096694244044128,177.85294621183277
3517,Aaron Ramsey,1,Attacking Midfielder,284.4607,0.6936265374580693,549,5.0,11.0,6.0,6.0,0.0,62.0,Arsenal,epl,1.5819408445525165,3.4802698580155362,1.89832901346302,1.89832901346302,0.0,19.616066472451205,173.69710473186632
3517,Aaron Ramsey,1,Center Midfielder,285.2234333334,0.4664092664092664,555,1.0,7.0,5.0,8.0,8.0,63.0,Arsenal,epl,0.3155420960619258,2.2087946724334806,1.5777104803096291,2.5243367684954063,2.5243367684954063,19.879152051901325,175.12586331436881
3517,Aaron Ramsey,1,Defensive Midfielder,1599.0963333332,0.5973169452147193,3143,21.0,50.0,36.0,48.0,31.0,415.0,Arsenal,epl,1.1819175371757826,2.814089374228054,2.026144349444199,2.7015257992589317,1.7447354120213934,23.356941806092845,176.89365806397547
3517,Aaron Ramsey,1,Winger,473.1585333334,0.5694029850746268,909,4.0,20.0,9.0,9.0,4.0,119.0,Arsenal,epl,0.7608443568877463,3.8042217844387314,1.7118998029974293,1.7118998029974293,0.7608443568877463,22.635119617410453,172.90188010274036
10931,Joe Allen,24,Attacking Midfielder,46.5147333334,0.4220532319391635,106,0.0,2.0,1.0,2.0,1.0,18.0,Liverpool,epl,0.0,3.8697416302449406,1.9348708151224703,3.8697416302449406,1.9348708151224703,34.827674672204466,205.09630640298184
10931,Joe Allen,24,Center Midfielder,195.8234,0.5610804174340086,444,4.0,8.0,4.0,5.0,6.0,50.0,Liverpool,epl,1.838391121796476,3.676782243592952,1.838391121796476,2.297988902245595,2.757586682694714,22.97988902245595,204.06141451940883
10931,Joe Allen,24,Defensive Midfielder,168.1827333334,0.7043931496649293,310,3.0,6.0,2.0,4.0,9.0,36.0,Liverpool,epl,1.6053966697328004,3.2107933394656007,1.0702644464885336,2.140528892977067,4.816190009198401,19.264760036793604,165.89098920572272
