player_id,player_name,general_position,mins_played,poss_pct,clear,tack,block,drib_past,interc,pressure,clear_90,tack_90,block_90,drib_past_90,interc_90,pressure_90,clear_90_possadj,tack_90_possadj,block_90_possadj,drib_past_90_possadj,interc_90_possadj,pressure_90_possadj
40484,Vincent Enyeama,Goalkeeper,3245.7395666665,0.5101973275969056,7.0,0.0,3.0,2.0,0.0,9.0,0.1941006008214745,0.0,0.08318597178063195,0.05545731452042129,0.0,0.2495579153418958,0.19805921564814008,0.0,0.08488252099206005,0.05658834732804002,0.0,0.25464756297618013
40522,Rio Antonio Zoba Mavuba,Center Midfielder,546.8872166666,0.490963109680614,25.0,75.0,48.0,35.0,40.0,610.0,4.1141938071148445,12.342581421344535,7.899252109660502,5.759871329960783,6.582710091383752,100.38632889360221,4.039834770739657,12.119504312218972,7.756482759820141,5.6557686790355195,6.463735633183451,98.57196840604763
40522,Rio Antonio Zoba Mavuba,Defensive Midfielder,2112.1372166664,0.4785526315789474,25.0,75.0,48.0,35.0,40.0,610.0,1.0652716983753496,3.1958150951260493,2.0453216608806715,1.4913803777254897,1.7044347174005596,25.992629440358535,1.0195771492081966,3.05873144762459,1.9575881264797375,1.4274080088914753,1.6313234387331146,24.877682440679997
40523,Marko Baša,Center Back,1238.4089499999,0.579011524822695,67.0,16.0,26.0,1.0,21.0,93.0,4.869150856831653,1.162782294168753,1.8895212280242235,0.07267389338554706,1.526151761096488,6.758672084855876,5.638588924411655,1.3465286983669622,2.1881091348463135,0.08415804364793514,1.7673189166066379,7.826698059257968
40697,Mounir Obbadi,Center Midfielder,1247.41085,0.5633423180592992,23.0,85.0,54.0,51.0,43.0,719.0,1.6594372255139516,6.132702789942864,3.896070007728408,3.679621673965719,3.102426117265214,51.87545065845788,1.8696624265898432,6.909622011310289,4.389642218950066,4.145773206786174,3.4954558410157937,58.44727324861292
40697,Mounir Obbadi,Defensive Midfielder,505.52573333329997,0.603768115942029,23.0,85.0,54.0,51.0,43.0,719.0,4.09474703958388,15.132760798462165,9.613753919023022,9.079656479077299,7.655396639222037,128.00535310699172,4.94455541069752,18.27335695257779,11.608956181637655,10.964014171546674,9.244168811304059,154.57110175180506
40521,Franck Signorino,Full Back,2281.8999500002,0.46319177058789723,118.0,62.0,80.0,29.0,45.0,390.0,4.6540164918269395,2.4453306990955106,3.1552654181877555,1.1437837140930613,1.7748367977306125,15.38191891366531,4.311404278389189,2.2653141123739804,2.922985951450297,1.0595824074007327,1.644179597690792,14.249556513320199
401455,Mohamed Fofana,Center Back,933.8660833333,0.4469068660774983,66.0,14.0,18.0,8.0,27.0,107.0,6.360655029678376,1.3492298547802615,1.7347240990031934,0.7709884884458637,2.60208614850479,10.311971032963427,5.685240811027279,1.2059601720360895,1.5505202211892581,0.6891200983063369,2.325780331783887,9.216981314847256
7603,Jérémie Bréchet,Center Back,1893.2184833333,0.4544017593292557,91.0,31.0,31.0,9.0,40.0,177.0,4.325966639402472,1.4736809430931497,1.4736809430931497,0.4278428544463983,1.901523797539548,8.4142428041125,3.931453703488302,1.339286426463048,1.339286426463048,0.38882509155378814,1.728111518016836,7.6468934672245
10616,Mohamed Larbi,Attacking Midfielder,606.41975,0.47839380350591115,13.0,48.0,35.0,31.0,14.0,608.0,1.9293566873440384,7.12377853788568,5.194421850541642,4.600773639051169,2.0777687402166567,90.23452814655195,1.845984567956159,6.815943020145818,4.969958452189659,4.401963200510841,1.9879833808758636,86.33527825518037
2955,Ronny Rodelin,Winger,1039.9015333333,0.3770931867569986,39.0,42.0,56.0,12.0,34.0,389.0,3.3753195735263968,3.6349595407207347,4.84661272096098,1.0385598687773527,2.9425862948691663,33.66664907953252,2.5456200286086847,2.7414369538862755,3.6552492718483682,0.7832677011103645,2.219258486479366,25.390927977660983
2959,Julien Féret,Attacking Midfielder,663.6831833333999,0.32850911974623315,52.0,63.0,79.0,45.0,53.0,612.0,7.05155730554199,8.54323288940664,10.712942829573407,6.102309206719029,7.187164176802413,82.9914052113788,4.633001766567437,5.613059832572087,7.038598837669761,4.009328451837205,4.722097954386042,54.526866944986
2959,Julien Féret,Center Midfielder,1133.7868499998,0.3662673466967145,52.0,63.0,79.0,45.0,53.0,612.0,4.127759992983536,5.000939991499283,6.271019989340371,3.5720999939280595,4.207139992848604,48.58055991742161,3.023727400861857,3.663362043351865,4.593739705155514,2.616687173822761,3.0818760047245854,35.586945563989545
2959,Julien Féret,Defensive Midfielder,1066.4909500001,0.3973677549987345,52.0,63.0,79.0,45.0,53.0,612.0,4.388222891154924,5.316500810437696,6.666723238485365,3.797500578884069,4.4726117929079034,51.64600787282333,3.4874765573845763,4.22521198298516,5.298281692949645,3.0180085592751142,3.5545434142573566,41.04491640614155
2963,Rémy Vercoutre,Goalkeeper,3592.6000333334,0.37017901324406927,12.0,0.0,1.0,1.0,0.0,3.0,0.30061793408099485,0.0,0.02505149450674957,0.02505149450674957,0.0,0.07515448352024871,0.22256490040314666,0.0,0.018547075033595557,0.018547075033595557,0.0,0.055641225100786666
2979,Jonathan Delaplace,Center Midfielder,473.4653666666,0.38014335014600475,15.0,48.0,35.0,18.0,29.0,486.0,2.851317319162289,9.124215421319324,6.653073744712008,3.421580782994747,5.512546817047092,92.38268114085817,2.167818636071355,6.937019635428336,5.058243484166495,2.6013823632856266,4.1911160297379535,70.2373238087119
2992,Vincent Bessat,Full Back,808.9415833332,0.36222813331247067,52.0,84.0,61.0,54.0,45.0,540.0,5.785337404360292,9.345545037812778,6.786645801268804,6.007850381451072,5.00654198454256,60.078503814510725,4.191223937128486,6.770438667669092,4.916628080093031,4.352424857787273,3.6270207148227276,43.52424857787274
7344,Jordan Adéoti,Center Back,920.8842000001,0.33412921348314606,52.0,66.0,53.0,19.0,36.0,446.0,5.082072208426958,6.450322418388061,5.179804366281322,1.8569109992329267,3.5183576827571246,43.588542403046596,3.396137579732509,4.310482312737415,3.4614479178042874,1.2408964233638013,2.3511721705840447,29.12841078001344
7344,Jordan Adéoti,Defensive Midfielder,587.7683833334,0.363744357329532,52.0,66.0,53.0,19.0,36.0,446.0,7.962320078290706,10.106021637830512,8.115441618257835,2.9093092593754504,5.512375438816643,68.29220682533952,5.792497999459764,7.3520166916220075,5.903892191757066,2.1164896536487596,4.010190922702913,49.681809764597205
40698,Nicolas Seube,Defensive Midfielder,1162.1293499999,0.3647362856807236,54.0,104.0,73.0,54.0,37.0,730.0,4.181978537931616,8.054180887868297,5.653415430907554,4.181978537931616,2.865429738953144,56.53415430907554,3.050638637443361,5.87530404248351,4.124011491358617,3.050638637443361,2.09025239972971,41.24011491358617
4542,Pablo Nascimento Castro,Center Back,1236.3228166666,0.44399066511085183,109.0,26.0,18.0,11.0,37.0,135.0,7.9348207990287944,1.8927095483921894,1.3103373796561313,0.8007617320120802,2.6934712804042698,9.827530347420984,7.045972728192431,1.6806907425046165,1.163555129426273,0.7110614679827224,2.391752210487339,8.726663470697046
3348,Younousse Sankharé,Center Midfielder,760.6633333333,0.3894790952707334,43.0,100.0,75.0,28.0,57.0,753.0,5.087664713693097,11.831778403937435,8.873833802953076,3.3128979531024814,6.744113690244337,89.09329138164888,3.963078099460044,9.216460696418707,6.91234552231403,2.5806089949972377,5.253382596958662,69.39994904403287
3348,Younousse Sankharé,Defensive Midfielder,1808.9406000000001,0.4062815828344865,43.0,100.0,75.0,28.0,57.0,753.0,2.1393737306797136,4.975287745766776,3.731465809325082,1.3930805688146972,2.8359140150870625,37.463916725623825,1.738376291150149,4.0427355608143,3.0320516706107252,1.131965957028004,2.3043592696641513,30.44179877293168
2971,Romain Genevois,Center Back,993.1639166666,0.6158014522596728,47.0,39.0,24.0,8.0,26.0,160.0,4.259115669644277,3.534159810981422,2.1748675759885674,0.7249558586628557,2.3561065406542814,14.499117173257115,5.24553922941775,4.35268148824026,2.678573223532468,0.8928577411774893,2.9017876588268403,17.857154823549784
4257,Yoan Cardinale,Goalkeeper,2334.2872166665,0.6006128702757916,5.0,1.0,1.0,0.0,0.0,5.0,0.19277833369735303,0.038555666739470605,0.038555666739470605,0.0,0.0,0.19277833369735303,0.2315702966579031,0.04631405933158062,0.04631405933158062,0.0,0.0,0.2315702966579031
4264,Vincent Koziello,Center Midfielder,1293.3982166666,0.6271229619565217,18.0,129.0,60.0,68.0,31.0,1058.0,1.2525144840350342,8.976353802251078,4.175048280116781,4.731721384132351,2.1571082780603366,73.62001800605923,1.5709611862429904,11.258555168074764,5.236537287476635,5.934742259140186,2.705544265196261,92.33760750250465
4373,Mathieu Bodmer,Center Back,1131.7547500001,0.5926295815439928,61.0,39.0,15.0,12.0,18.0,143.0,4.850874272893058,3.1013786334890043,1.1928379359573094,0.9542703487658475,1.4314055231487712,11.371721656126349,5.749543180934266,3.6759374435481376,1.4138220936723607,1.1310576749378884,1.696586512406833,13.478437293009838
7323,Olivier Boscagli,Center Back,522.2809666667,0.6604651162790698,53.0,22.0,16.0,11.0,15.0,111.0,9.1330151861422,3.7910629074552533,2.7571366599674567,1.8955314537276267,2.584815618719491,19.12763557852423,12.064075873787838,5.007729607987405,3.641985169445385,2.5038648039937024,3.414361096355049,25.266272113027355
3211,Florent Balmont,Center Midfielder,687.7338499999,0.4663898774219059,11.0,42.0,27.0,28.0,24.0,402.0,1.4395103570954721,5.496312272546349,3.5333436037797954,3.664208181697566,3.1407498700264846,52.60756032294362,1.3427461179866425,5.126848814130818,3.295831380512668,3.4178992094205447,2.9296278937890383,49.07126722096639
29057,Renato Civelli,Center Back,2766.3171833333,0.5068615308397325,149.0,53.0,60.0,14.0,48.0,230.0,4.847600297172536,1.724314199665399,1.9520538109419612,0.45547922255312423,1.5616430487535689,7.482872941944184,4.9141242150480275,1.7479770697821846,1.9788419657911525,0.4617297920179355,1.583073572632922,7.585560868866084
3374,Andrea Raggi,Center Back,1346.3934833333,0.4781731474688188,110.0,39.0,57.0,16.0,53.0,303.0,7.352976765373464,2.606964489541501,3.810178869329886,1.069523893145231,3.542797896043578,20.254108726437817,7.031992086327447,2.493160830607004,3.6438504447333133,1.0228352125567195,3.3881416415941334,19.36994183779288
3374,Andrea Raggi,Full Back,1338.3165333333,0.4552123552123552,110.0,39.0,57.0,16.0,53.0,303.0,7.397353132403142,2.622697928761114,3.833173895881628,1.075978637440457,3.5641792365215137,20.376345446528653,6.734733083477455,2.3877690023238247,3.4898162341655903,0.9795975394149025,3.2449168493118643,18.551128402669715
3980,Johny Placide,Goalkeeper,1709.8737000002,0.46612194557928005,6.0,0.0,0.0,1.0,0.0,1.0,0.3158127995067337,0.0,0.0,0.05263546658445561,0.0,0.05263546658445561,0.2944145530898356,0.0,0.0,0.04906909218163926,0.0,0.04906909218163926
4545,Prince Oniangué,Center Midfielder,513.80605,0.39378969654199014,41.0,44.0,39.0,28.0,25.0,532.0,7.1816982302952646,7.707188344707113,6.831371487354032,4.904574401177253,4.379084286765405,93.18691362236781,5.65615753352824,6.070022718908355,5.380247409941496,3.8627417302144074,3.448876544834292,73.39209287407374
4545,Prince Oniangué,Defensive Midfielder,1312.387766667,0.46808960270498734,41.0,44.0,39.0,28.0,25.0,532.0,2.8116690003681555,3.0174008784438744,2.674514414984343,1.9201641953733746,1.7144323172976559,36.483119712094116,2.6322260506405177,2.824827956784946,2.5038247798775655,1.797617790681329,1.6050158845369011,34.15473802294525
30291,Atila Turan,Full Back,497.6136,0.38332546055739253,19.0,16.0,7.0,9.0,15.0,100.0,3.436401255914227,2.8938115839277705,1.2660425679683995,1.6277690159593707,2.712948359932285,18.086322399548564,2.6345201881666465,2.2185433163508606,0.9706127009035014,1.2479306154473588,2.0798843590789318,13.865895727192877
4895,Henri Bedimo Nsamè,Full Back,1071.9188666666,0.6225767143015398,14.0,28.0,17.0,4.0,16.0,130.0,1.1754620980954327,2.3509241961908653,1.4273468334015968,0.33584631374155216,1.3433852549662086,10.915005196600445,1.4636306616364976,2.927261323272995,1.7772658034157471,0.41818018903899923,1.672720756155997,13.590856143767475
4428,Mathieu Debuchy,Full Back,474.68488333330004,0.5324608673338466,23.0,41.0,22.0,12.0,39.0,143.0,4.36078769870274,7.773578071600537,4.171188233541751,2.2751935819318643,7.394379141278559,27.112723518021383,4.643897600620059,8.278252244583584,4.441989009288752,2.422903095975683,7.874435061920971,28.87292856037689
7509,Geoffrey Jourdren,Goalkeeper,659.4986833332,0.475689404934688,3.0,0.0,2.0,1.0,0.0,2.0,0.4094018787655218,0.0,0.2729345858436812,0.1364672929218406,0.0,0.2729345858436812,0.3894962721782287,0.0,0.2596641814521524,0.1298320907260762,0.0,0.2596641814521524
7308,Laurent Dos Santos,Full Back,634.8418833333,0.37315056570931243,29.0,21.0,14.0,7.0,13.0,136.0,4.111259934987178,2.977119263266577,1.9847461755110511,0.9923730877555256,1.8429785915459762,19.28039141925021,3.068237941036993,2.221827474544029,1.481218316362686,0.740609158181343,1.3754170080510657,14.38897793038038
42422,Dušan Veškovac,Center Back,1121.8077999999,0.5169926783958038,80.0,19.0,27.0,7.0,24.0,103.0,6.418211747146563,1.5243252899473085,2.166146464661965,0.5615935278753242,1.9254635241439688,8.2634476244512,6.636336963337425,1.5761300287926383,2.239763725126381,0.5806794842920248,1.9909010890012275,8.544283840296934
7444,Alaeddine Yahia,Center Back,2177.8166333333,0.39871802850208476,178.0,41.0,48.0,6.0,27.0,235.0,7.35599120458561,1.6943575246517417,1.9836380776410634,0.24795475970513292,1.1157964186730982,9.711561421784372,5.8659326215421,1.35114178361363,1.5818245271574203,0.19772806589467753,0.889776296526049,7.744349247541536
7237,Chaker Alhadhur,Full Back,757.1592333333999,0.323943661971831,12.0,40.0,29.0,10.0,34.0,165.0,1.4263842431733822,4.754614143911274,3.4470952543356734,1.1886535359778185,4.041422022324583,19.612783343634003,0.9241362702250082,3.0804542340833607,2.2333293197104362,0.7701135585208402,2.6183860989708565,12.706873715593861
2993,Stéphane Darbion,Wide Midfielder,483.0789166667,0.4552885806291801,8.0,33.0,36.0,34.0,18.0,317.0,1.4904397090398451,6.148063799789361,6.7069786906793025,6.3343687634193415,3.3534893453396513,59.05867347070386,1.3571603592842385,5.598286482047484,6.107221616779073,5.767931526958013,3.0536108083895366,53.777479236637944
2993,Stéphane Darbion,Winger,455.5168500001,0.48829184126201625,8.0,33.0,36.0,34.0,18.0,317.0,1.580622099928558,6.5200661622053016,7.112799449678511,6.717643924696372,3.5563997248392556,62.63215070966911,1.5436097510271005,6.367390222986789,6.946243879621952,6.5603414418651775,3.473121939810976,61.165536384448856
18162,Chris Mavinga,Full Back,892.5313333332999,0.49100041858518206,66.0,36.0,41.0,8.0,28.0,188.0,6.655228537261686,3.6301246566881926,4.134308636783775,0.8066943681529316,2.8234302885352607,18.957317651593893,6.535439995151074,3.564785451900586,4.059894542442334,0.7921745448667967,2.7726109070337888,18.616101804369723
401472,Carlos Eduardo de Castro Lourenço,Center Back,567.4448999999,0.47830802603036876,22.0,21.0,13.0,8.0,22.0,69.0,3.4893255715230653,3.3307198637265625,2.061874201354539,1.268845662372024,3.4893255715230653,10.943793837958705,3.3379448525849713,3.186220086558382,1.972421958345665,1.213798128212717,3.3379448525849713,10.469008855834682
4474,Emmanuel Imorou,Full Back,1035.7948000001,0.3763968383755792,42.0,26.0,57.0,8.0,39.0,210.0,3.6493714778251785,2.2591347243679674,4.952718434191313,0.6951183767286054,3.3887020865519513,18.246857389125893,2.7472237726228244,1.700662335433177,3.7283751199881188,0.5232807185948237,2.5509935031497655,13.736118863114124
148132,Quentin Othon,Full Back,592.9057,0.49186727391021473,20.0,26.0,9.0,12.0,14.0,75.0,3.0358959274636756,3.9466647057027786,1.366153167358654,1.8215375564782055,2.125127149224573,11.384609727988783,2.9865157074333624,3.8824704196633713,1.3439320683450129,1.7919094244600176,2.090560995203354,11.199433902875109
